match_id,league_id,home_team_id,away_team_id,match_date,home_goals,away_goals,status,home_avg_gf_5,home_avg_ga_5,home_pts_5,home_winrate_5,home_drawrate_5,away_avg_gf_5,away_avg_ga_5,away_pts_5,away_winrate_5,away_drawrate_5,home_win,diff_pts_5,diff_avg_gf_5,diff_avg_ga_5,diff_winrate_5,diff_drawrate_5
17533,26,857,860,2024-01-27 15:15:00,1,2,finished,1.3,0.7,17.0,0.5,0.2,2.2,0.6,26.0,0.8,0.2,0,-9.0,-0.9000000000000001,0.09999999999999998,-0.30000000000000004,0.0
20689,29,925,940,2024-01-27 16:00:00,1,0,finished,1.0,0.7,19.0,0.6,0.1,0.9,1.4,8.0,0.2,0.2,1,11.0,0.09999999999999998,-0.7,0.39999999999999997,-0.1
18672,27,890,877,2024-01-27 17:00:00,1,1,finished,1.8,0.6,26.0,0.8,0.2,1.0,1.4,9.0,0.2,0.3,0,17.0,0.8,-0.7999999999999999,0.6000000000000001,-0.09999999999999998
19771,28,908,911,2024-01-27 17:30:00,0,0,finished,2.5,0.7,26.0,0.8,0.2,2.1,1.9,14.0,0.4,0.2,0,12.0,0.3999999999999999,-1.2,0.4,0.0
17534,26,866,863,2024-01-27 17:30:00,3,5,finished,1.8,1.4,20.0,0.6,0.2,1.3,2.4,8.0,0.2,0.2,0,12.0,0.5,-1.0,0.39999999999999997,0.0
21612,30,952,956,2024-01-27 17:45:00,1,1,finished,1.0,1.9,5.0,0.1,0.2,1.4,1.1,14.0,0.4,0.2,0,-9.0,-0.3999999999999999,0.7999999999999998,-0.30000000000000004,0.0
21611,30,949,963,2024-01-27 17:45:00,2,0,finished,3.3,0.6,28.0,0.9,0.1,1.2,1.6,13.0,0.3,0.4,1,15.0,2.0999999999999996,-1.0,0.6000000000000001,-0.30000000000000004
18673,27,896,895,2024-01-27 19:45:00,2,2,finished,2.3,1.1,23.0,0.7,0.2,1.2,1.0,17.0,0.5,0.2,0,6.0,1.0999999999999999,0.10000000000000009,0.19999999999999996,0.0
21613,30,958,950,2024-01-27 20:00:00,1,1,finished,1.7,2.4,7.0,0.1,0.4,1.4,1.0,16.0,0.3,0.7,0,-9.0,0.30000000000000004,1.4,-0.19999999999999998,-0.29999999999999993
20690,29,927,938,2024-01-27 20:00:00,2,2,finished,1.4,0.8,16.0,0.4,0.4,1.3,1.4,16.0,0.5,0.1,0,0.0,0.09999999999999987,-0.5999999999999999,-0.09999999999999998,0.30000000000000004
21614,30,954,953,2024-01-27 20:00:00,2,4,finished,1.1,2.4,8.0,0.2,0.2,2.9,1.2,26.0,0.8,0.2,0,-18.0,-1.7999999999999998,1.2,-0.6000000000000001,0.0
17535,26,858,864,2024-01-27 20:00:00,0,1,finished,0.7,0.9,11.0,0.2,0.5,1.0,0.9,14.0,0.3,0.5,0,-3.0,-0.30000000000000004,0.0,-0.09999999999999998,0.0
21615,30,951,959,2024-01-28 11:15:00,2,2,finished,1.6,1.7,13.0,0.4,0.1,1.6,1.4,12.0,0.3,0.3,0,1.0,0.0,0.30000000000000004,0.10000000000000003,-0.19999999999999998
18674,27,881,891,2024-01-28 11:30:00,2,1,finished,1.0,0.9,14.0,0.3,0.5,0.9,1.5,8.0,0.1,0.5,1,6.0,0.09999999999999998,-0.6,0.19999999999999998,0.0
20691,29,933,926,2024-01-28 12:00:00,0,0,finished,0.7,1.2,10.0,0.2,0.4,1.3,0.4,19.0,0.5,0.4,0,-9.0,-0.6000000000000001,0.7999999999999999,-0.3,0.0
17536,26,861,856,2024-01-28 13:00:00,0,1,finished,1.1,1.2,11.0,0.2,0.5,2.6,1.2,24.0,0.7,0.3,0,-13.0,-1.5,0.0,-0.49999999999999994,0.2
21616,30,961,964,2024-01-28 13:30:00,0,0,finished,2.4,1.1,22.0,0.7,0.1,1.9,1.7,16.0,0.4,0.4,0,6.0,0.5,-0.5999999999999999,0.29999999999999993,-0.30000000000000004
21617,30,960,957,2024-01-28 13:30:00,2,2,finished,1.3,1.1,13.0,0.3,0.4,2.1,1.5,17.0,0.4,0.5,0,-4.0,-0.8,-0.3999999999999999,-0.10000000000000003,-0.09999999999999998
18676,27,884,885,2024-01-28 14:00:00,1,0,finished,0.8,1.8,9.0,0.2,0.3,1.3,1.9,8.0,0.2,0.2,1,1.0,-0.5,-0.09999999999999987,0.0,0.09999999999999998
18675,27,878,879,2024-01-28 14:00:00,1,1,finished,1.2,1.4,9.0,0.2,0.3,1.1,2.2,7.0,0.2,0.1,0,2.0,0.09999999999999987,-0.8000000000000003,0.0,0.19999999999999998
20694,29,937,941,2024-01-28 14:00:00,1,1,finished,0.6,1.4,9.0,0.2,0.3,1.1,1.2,14.0,0.3,0.5,0,-5.0,-0.5000000000000001,0.19999999999999996,-0.09999999999999998,-0.2
20693,29,930,934,2024-01-28 14:00:00,3,3,finished,0.8,2.0,5.0,0.1,0.2,0.9,0.8,13.0,0.3,0.4,0,-8.0,-0.09999999999999998,1.2,-0.19999999999999998,-0.2
20692,29,928,935,2024-01-28 14:00:00,0,0,finished,1.1,1.3,16.0,0.5,0.1,0.6,1.5,7.0,0.2,0.1,0,9.0,0.5000000000000001,-0.19999999999999996,0.3,0.0
19772,28,916,919,2024-01-28 14:30:00,1,0,finished,0.6,1.8,8.0,0.2,0.2,0.9,2.4,4.0,0.0,0.4,1,4.0,-0.30000000000000004,-0.5999999999999999,0.2,-0.2
17537,26,867,859,2024-01-28 15:15:00,0,0,finished,0.5,1.5,5.0,0.0,0.5,2.0,0.9,23.0,0.7,0.2,0,-18.0,-1.5,0.6,-0.7,0.3
22558,31,990,977,2024-01-28 15:30:00,1,0,finished,1.3,1.3,18.0,0.5,0.3,1.0,1.4,10.0,0.2,0.4,1,8.0,0.30000000000000004,-0.09999999999999987,0.3,-0.10000000000000003
22559,31,992,979,2024-01-28 15:30:00,1,4,finished,0.8,2.0,5.0,0.1,0.2,0.9,2.0,10.0,0.3,0.1,0,-5.0,-0.09999999999999998,0.0,-0.19999999999999998,0.1
21618,30,947,962,2024-01-28 15:45:00,0,1,finished,1.1,2.4,8.0,0.2,0.2,1.0,1.6,11.0,0.3,0.2,0,-3.0,0.10000000000000009,0.7999999999999998,-0.09999999999999998,0.0
20695,29,936,932,2024-01-28 16:05:00,0,2,finished,0.6,1.4,7.0,0.1,0.4,1.3,0.6,18.0,0.5,0.3,0,-11.0,-0.7000000000000001,0.7999999999999999,-0.4,0.10000000000000003
19773,28,914,913,2024-01-28 16:30:00,3,1,finished,2.0,1.7,13.0,0.3,0.4,1.4,1.3,16.0,0.4,0.4,1,-3.0,0.6000000000000001,0.3999999999999999,-0.10000000000000003,0.0
18677,27,892,880,2024-01-28 17:00:00,0,0,finished,1.1,0.8,17.0,0.5,0.2,0.8,1.3,13.0,0.4,0.1,0,4.0,0.30000000000000004,-0.5,0.09999999999999998,0.1
17538,26,853,862,2024-01-28 17:30:00,1,1,finished,0.9,1.9,5.0,0.1,0.2,1.4,1.7,12.0,0.3,0.3,0,-7.0,-0.4999999999999999,0.19999999999999996,-0.19999999999999998,-0.09999999999999998
22560,31,980,991,2024-01-28 18:00:00,1,3,finished,1.5,1.3,17.0,0.5,0.2,1.9,0.6,22.0,0.7,0.1,0,-5.0,-0.3999999999999999,0.7000000000000001,-0.19999999999999996,0.1
20696,29,929,931,2024-01-28 19:45:00,2,2,finished,2.7,0.7,28.0,0.9,0.1,1.8,0.8,19.0,0.6,0.1,0,9.0,0.9000000000000001,-0.10000000000000009,0.30000000000000004,0.0
18678,27,882,883,2024-01-28 19:45:00,0,1,finished,1.1,0.7,17.0,0.5,0.2,2.4,0.5,26.0,0.8,0.2,0,-9.0,-1.2999999999999998,0.19999999999999996,-0.30000000000000004,0.0
17539,26,869,854,2024-01-28 20:00:00,2,0,finished,1.5,1.4,16.0,0.5,0.1,1.3,1.1,17.0,0.5,0.2,1,-1.0,0.19999999999999996,0.2999999999999998,0.0,-0.1
22561,31,988,983,2024-01-28 20:30:00,5,0,finished,1.6,1.3,13.0,0.4,0.1,0.8,1.8,7.0,0.1,0.4,1,6.0,0.8,-0.5,0.30000000000000004,-0.30000000000000004
22562,31,978,987,2024-01-28 20:30:00,1,0,finished,1.1,1.6,10.0,0.2,0.4,1.9,0.9,20.0,0.6,0.2,1,-10.0,-0.7999999999999998,0.7000000000000001,-0.39999999999999997,0.2
22563,31,986,993,2024-01-29 18:45:00,1,4,finished,1.0,1.5,10.0,0.2,0.4,1.9,0.4,24.0,0.7,0.3,0,-14.0,-0.8999999999999999,1.1,-0.49999999999999994,0.10000000000000003
18679,27,888,887,2024-01-29 19:45:00,1,2,finished,1.2,2.0,8.0,0.2,0.2,1.2,1.1,15.0,0.4,0.3,0,-7.0,0.0,0.8999999999999999,-0.2,-0.09999999999999998
17540,26,865,870,2024-01-29 20:00:00,2,0,finished,1.3,1.2,15.0,0.4,0.3,0.5,1.4,5.0,0.1,0.2,1,10.0,0.8,-0.19999999999999996,0.30000000000000004,0.09999999999999998
22564,31,982,981,2024-01-29 20:45:00,8,0,finished,2.8,1.2,24.0,0.8,0.0,1.2,1.9,10.0,0.3,0.1,1,14.0,1.5999999999999999,-0.7,0.5,-0.1
16392,25,829,828,2024-01-30 19:30:00,1,2,finished,1.4,2.3,7.0,0.2,0.1,1.9,1.1,19.0,0.6,0.1,0,-12.0,-0.5,1.1999999999999997,-0.39999999999999997,0.0
16393,25,833,832,2024-01-30 19:45:00,0,0,finished,1.9,1.9,12.0,0.4,0.0,1.3,1.3,16.0,0.5,0.1,0,-4.0,0.5999999999999999,0.5999999999999999,-0.09999999999999998,-0.1
16394,25,835,834,2024-01-30 19:45:00,4,0,finished,1.5,1.8,11.0,0.3,0.2,1.4,1.3,14.0,0.3,0.5,1,-3.0,0.10000000000000009,0.5,0.0,-0.3
16395,25,837,836,2024-01-30 20:00:00,3,2,finished,1.2,2.1,6.0,0.1,0.3,0.8,2.1,6.0,0.1,0.3,1,0.0,0.3999999999999999,0.0,0.0,0.0
16396,25,839,838,2024-01-30 20:15:00,1,3,finished,1.7,1.1,21.0,0.6,0.3,1.4,2.1,9.0,0.3,0.0,0,12.0,0.30000000000000004,-1.0,0.3,0.3
17541,26,866,862,2024-01-31 18:00:00,1,0,finished,2.0,1.7,20.0,0.6,0.2,1.4,1.6,13.0,0.3,0.4,1,7.0,0.6000000000000001,0.09999999999999987,0.3,-0.2
22565,31,984,989,2024-01-31 18:45:00,1,1,finished,1.3,1.4,11.0,0.2,0.5,1.8,1.5,13.0,0.4,0.1,0,-2.0,-0.5,-0.10000000000000009,-0.2,0.4
16398,25,827,826,2024-01-31 19:30:00,3,1,finished,2.6,1.6,19.0,0.5,0.4,1.3,1.5,8.0,0.2,0.2,1,11.0,1.3,0.10000000000000009,0.3,0.2
16397,25,841,840,2024-01-31 19:30:00,3,2,finished,2.1,1.8,14.0,0.4,0.2,1.3,2.1,9.0,0.3,0.0,1,5.0,0.8,-0.30000000000000004,0.10000000000000003,0.2
17542,26,869,852,2024-01-31 20:00:00,2,1,finished,1.6,1.2,19.0,0.6,0.1,0.4,1.1,7.0,0.1,0.4,1,12.0,1.2000000000000002,0.09999999999999987,0.5,-0.30000000000000004
16399,25,843,842,2024-01-31 20:15:00,4,1,finished,2.3,0.8,24.0,0.7,0.3,1.8,1.9,16.0,0.5,0.1,1,8.0,0.4999999999999998,-1.0999999999999999,0.19999999999999996,0.19999999999999998
22566,31,976,985,2024-01-31 20:45:00,1,1,finished,2.2,1.2,20.0,0.6,0.2,0.6,2.3,5.0,0.1,0.2,0,15.0,1.6,-1.0999999999999999,0.5,0.0
16400,25,831,830,2024-02-01 19:30:00,1,1,finished,1.7,1.2,21.0,0.6,0.3,2.0,1.8,19.0,0.6,0.1,0,2.0,-0.30000000000000004,-0.6000000000000001,0.0,0.19999999999999998
17543,26,865,860,2024-02-01 20:00:00,0,2,finished,1.5,1.2,17.0,0.5,0.2,2.2,0.6,26.0,0.8,0.2,0,-9.0,-0.7000000000000002,0.6,-0.30000000000000004,0.0
16401,25,845,844,2024-02-01 20:15:00,3,4,finished,1.6,1.2,17.0,0.5,0.2,1.2,1.3,14.0,0.4,0.2,0,3.0,0.40000000000000013,-0.10000000000000009,0.09999999999999998,0.0
21619,30,963,958,2024-02-02 19:00:00,2,1,finished,1.1,1.7,12.0,0.3,0.3,1.6,2.1,8.0,0.1,0.5,1,4.0,-0.5,-0.40000000000000013,0.19999999999999998,-0.2
19774,28,905,914,2024-02-02 19:30:00,0,0,finished,1.5,1.3,16.0,0.4,0.4,2.0,1.5,15.0,0.4,0.3,0,1.0,-0.5,-0.19999999999999996,0.0,0.10000000000000003
18680,27,891,882,2024-02-02 19:45:00,3,2,finished,0.8,1.5,7.0,0.1,0.4,1.1,0.7,17.0,0.5,0.2,1,-10.0,-0.30000000000000004,0.8,-0.4,0.2
17544,26,859,858,2024-02-02 20:00:00,4,0,finished,1.7,0.7,21.0,0.6,0.3,0.7,0.8,11.0,0.2,0.5,1,10.0,1.0,-0.10000000000000009,0.39999999999999997,-0.2
20697,29,941,929,2024-02-02 20:00:00,1,2,finished,1.2,1.0,15.0,0.3,0.6,2.6,0.9,26.0,0.8,0.2,0,-11.0,-1.4000000000000001,0.09999999999999998,-0.5,0.39999999999999997
16402,25,832,841,2024-02-03 12:30:00,2,2,finished,1.0,1.1,14.0,0.4,0.2,2.3,1.8,17.0,0.5,0.2,0,-3.0,-1.2999999999999998,-0.7,-0.09999999999999998,0.0
17545,26,854,851,2024-02-03 13:00:00,2,1,finished,1.2,1.3,14.0,0.4,0.2,0.7,1.7,3.0,0.0,0.3,1,11.0,0.5,-0.3999999999999999,0.4,-0.09999999999999998
18682,27,877,881,2024-02-03 14:00:00,0,0,finished,1.0,1.5,7.0,0.1,0.4,1.1,1.0,14.0,0.3,0.5,0,-7.0,-0.10000000000000009,0.5,-0.19999999999999998,-0.09999999999999998
18681,27,889,884,2024-02-03 14:00:00,0,0,finished,1.5,2.2,7.0,0.1,0.4,0.8,1.7,11.0,0.3,0.2,0,-4.0,0.7,0.5000000000000002,-0.19999999999999998,0.2
19778,28,913,910,2024-02-03 14:30:00,1,1,finished,1.3,1.4,15.0,0.4,0.3,1.0,1.5,10.0,0.2,0.4,0,5.0,0.30000000000000004,-0.10000000000000009,0.2,-0.10000000000000003
19777,28,917,902,2024-02-03 14:30:00,0,1,finished,0.7,0.8,9.0,0.1,0.6,1.4,1.4,14.0,0.3,0.5,0,-5.0,-0.7,-0.5999999999999999,-0.19999999999999998,0.09999999999999998
19776,28,907,912,2024-02-03 14:30:00,1,3,finished,1.5,1.5,15.0,0.4,0.3,1.6,1.4,16.0,0.5,0.1,0,-1.0,-0.10000000000000009,0.10000000000000009,-0.09999999999999998,0.19999999999999998
19779,28,919,908,2024-02-03 14:30:00,0,2,finished,0.9,1.7,4.0,0.0,0.4,2.3,0.6,24.0,0.7,0.3,0,-20.0,-1.4,1.1,-0.7,0.10000000000000003
19775,28,903,911,2024-02-03 14:30:00,3,1,finished,2.2,1.1,24.0,0.8,0.0,1.9,1.8,12.0,0.3,0.3,1,12.0,0.30000000000000027,-0.7,0.5,-0.3
16403,25,838,835,2024-02-03 15:00:00,4,4,finished,1.7,2.0,12.0,0.4,0.0,1.8,1.7,13.0,0.4,0.1,0,-1.0,-0.10000000000000009,0.30000000000000004,0.0,-0.1
16404,25,826,833,2024-02-03 15:00:00,2,2,finished,1.3,1.5,8.0,0.2,0.2,1.8,1.6,13.0,0.4,0.1,0,-5.0,-0.5,-0.10000000000000009,-0.2,0.1
16405,25,834,837,2024-02-03 15:00:00,4,1,finished,1.3,1.6,13.0,0.3,0.4,1.3,2.0,9.0,0.2,0.3,1,4.0,0.0,-0.3999999999999999,0.09999999999999998,0.10000000000000003
17546,26,870,857,2024-02-03 15:15:00,1,1,finished,0.5,1.5,5.0,0.1,0.2,1.2,0.8,14.0,0.4,0.2,0,-9.0,-0.7,0.7,-0.30000000000000004,0.0
22567,31,979,988,2024-02-03 15:30:00,1,2,finished,1.2,2.1,10.0,0.3,0.1,2.1,1.2,16.0,0.5,0.1,0,-6.0,-0.9000000000000001,0.9000000000000001,-0.2,0.0
21620,30,964,952,2024-02-03 15:30:00,3,0,finished,1.7,1.5,16.0,0.4,0.4,1.1,1.8,6.0,0.1,0.3,1,10.0,0.5999999999999999,-0.30000000000000004,0.30000000000000004,0.10000000000000003
20698,29,939,933,2024-02-03 16:00:00,2,1,finished,1.3,1.2,14.0,0.4,0.2,0.4,1.2,8.0,0.1,0.5,1,6.0,0.9,0.0,0.30000000000000004,-0.3
18683,27,879,896,2024-02-03 17:00:00,2,3,finished,1.2,2.1,8.0,0.2,0.2,2.3,1.1,23.0,0.7,0.2,0,-15.0,-1.0999999999999999,1.0,-0.49999999999999994,0.0
17547,26,868,866,2024-02-03 17:30:00,1,3,finished,1.2,1.1,14.0,0.4,0.2,2.0,1.7,20.0,0.6,0.2,0,-6.0,-0.8,-0.5999999999999999,-0.19999999999999996,0.0
16406,25,836,839,2024-02-03 17:30:00,0,5,finished,0.9,2.3,5.0,0.1,0.2,1.5,1.3,18.0,0.5,0.3,0,-13.0,-0.6,0.9999999999999998,-0.4,-0.09999999999999998
19780,28,915,918,2024-02-03 17:30:00,2,0,finished,0.5,1.3,8.0,0.1,0.5,1.8,1.3,17.0,0.5,0.2,1,-9.0,-1.3,0.0,-0.4,0.3
21621,30,962,951,2024-02-03 17:45:00,3,3,finished,1.0,1.3,14.0,0.4,0.2,1.8,1.6,14.0,0.4,0.2,0,0.0,-0.8,-0.30000000000000004,0.0,0.0
21622,30,953,949,2024-02-03 19:00:00,1,1,finished,3.1,1.4,26.0,0.8,0.2,3.2,0.5,28.0,0.9,0.1,0,-2.0,-0.10000000000000009,0.8999999999999999,-0.09999999999999998,0.1
18684,27,895,885,2024-02-03 19:45:00,4,2,finished,1.3,1.2,15.0,0.4,0.3,1.2,1.8,8.0,0.2,0.2,1,7.0,0.10000000000000009,-0.6000000000000001,0.2,0.09999999999999998
21623,30,957,954,2024-02-03 20:00:00,3,1,finished,2.2,1.6,17.0,0.4,0.5,1.1,2.6,7.0,0.2,0.1,1,10.0,1.1,-1.0,0.2,0.4
20699,29,935,932,2024-02-03 20:00:00,0,1,finished,0.4,1.5,5.0,0.1,0.2,1.5,0.6,20.0,0.6,0.2,0,-15.0,-1.1,0.9,-0.5,0.0
17548,26,856,855,2024-02-03 20:00:00,0,0,finished,2.3,1.0,24.0,0.7,0.3,1.2,0.6,17.0,0.4,0.5,0,7.0,1.0999999999999999,0.4,0.29999999999999993,-0.2
22568,31,991,984,2024-02-03 20:30:00,0,0,finished,2.0,0.7,22.0,0.7,0.1,1.1,1.1,12.0,0.2,0.6,0,10.0,0.8999999999999999,-0.40000000000000013,0.49999999999999994,-0.5
21624,30,948,960,2024-02-04 11:15:00,0,2,finished,0.7,2.5,5.0,0.1,0.2,1.5,1.3,13.0,0.3,0.4,0,-8.0,-0.8,1.2,-0.19999999999999998,-0.2
18685,27,893,888,2024-02-04 11:30:00,0,0,finished,1.1,0.6,16.0,0.4,0.4,1.1,2.0,7.0,0.2,0.1,0,9.0,0.0,-1.4,0.2,0.30000000000000004
20700,29,938,934,2024-02-04 12:00:00,1,1,finished,1.3,1.5,14.0,0.4,0.2,1.2,1.1,13.0,0.3,0.4,0,1.0,0.10000000000000009,0.3999999999999999,0.10000000000000003,-0.2
17549,26,863,867,2024-02-04 13:00:00,0,0,finished,1.6,2.4,11.0,0.3,0.2,0.5,1.4,6.0,0.0,0.6,0,5.0,1.1,1.0,0.3,-0.39999999999999997
21626,30,950,947,2024-02-04 13:30:00,4,2,finished,1.1,0.8,14.0,0.2,0.8,0.8,2.4,5.0,0.1,0.2,1,9.0,0.30000000000000004,-1.5999999999999999,0.1,0.6000000000000001
21625,30,959,961,2024-02-04 13:30:00,0,1,finished,1.5,1.6,10.0,0.2,0.4,2.0,1.1,20.0,0.6,0.2,0,-10.0,-0.5,0.5,-0.39999999999999997,0.2
16408,25,830,829,2024-02-04 14:00:00,1,1,finished,2.0,1.3,20.0,0.6,0.2,1.3,2.2,7.0,0.2,0.1,0,13.0,0.7,-0.9000000000000001,0.39999999999999997,0.1
16407,25,844,831,2024-02-04 14:00:00,3,0,finished,1.5,1.6,14.0,0.4,0.2,1.5,1.1,19.0,0.5,0.4,1,-5.0,0.0,0.5,-0.09999999999999998,-0.2
18686,27,880,878,2024-02-04 14:00:00,2,1,finished,0.6,1.3,11.0,0.3,0.2,1.3,1.4,10.0,0.2,0.4,1,1.0,-0.7000000000000001,-0.09999999999999987,0.09999999999999998,-0.2
16409,25,842,845,2024-02-04 14:00:00,2,4,finished,1.5,1.9,15.0,0.5,0.0,1.7,1.5,14.0,0.4,0.2,0,1.0,-0.19999999999999996,0.3999999999999999,0.09999999999999998,-0.2
20701,29,926,937,2024-02-04 14:00:00,4,0,finished,1.2,0.4,17.0,0.4,0.5,0.7,1.4,10.0,0.2,0.4,1,7.0,0.5,-0.9999999999999999,0.2,0.09999999999999998
20702,29,928,936,2024-02-04 14:00:00,2,3,finished,1.0,1.2,16.0,0.5,0.1,0.5,1.5,6.0,0.1,0.3,0,10.0,0.5,-0.30000000000000004,0.4,-0.19999999999999998
20703,29,940,930,2024-02-04 14:00:00,1,2,finished,0.8,1.3,8.0,0.2,0.2,0.9,2.2,3.0,0.0,0.3,0,5.0,-0.09999999999999998,-0.9000000000000001,0.2,-0.09999999999999998
19781,28,904,906,2024-02-04 14:30:00,2,2,finished,1.0,1.6,10.0,0.2,0.4,1.5,2.1,7.0,0.1,0.4,0,3.0,-0.5,-0.5,0.1,0.0
17550,26,862,861,2024-02-04 15:15:00,0,3,finished,1.2,1.3,13.0,0.3,0.4,1.0,1.2,10.0,0.2,0.4,0,3.0,0.19999999999999996,0.10000000000000009,0.09999999999999998,0.0
22569,31,985,980,2024-02-04 15:30:00,1,1,finished,0.7,1.9,6.0,0.1,0.3,1.2,1.3,14.0,0.4,0.2,0,-8.0,-0.5,0.5999999999999999,-0.30000000000000004,0.09999999999999998
22570,31,983,987,2024-02-04 15:30:00,0,1,finished,0.8,2.1,7.0,0.1,0.4,1.4,1.0,17.0,0.5,0.2,0,-10.0,-0.5999999999999999,1.1,-0.4,0.2
21627,30,956,955,2024-02-04 15:45:00,0,2,finished,1.5,1.2,14.0,0.4,0.2,1.7,1.6,13.0,0.3,0.4,0,1.0,-0.19999999999999996,-0.40000000000000013,0.10000000000000003,-0.2
20704,29,931,925,2024-02-04 16:05:00,0,0,finished,2.0,0.9,20.0,0.6,0.2,1.0,0.7,19.0,0.6,0.1,0,1.0,1.0,0.20000000000000007,0.0,0.1
16410,25,828,843,2024-02-04 16:30:00,3,1,finished,1.8,1.1,19.0,0.6,0.1,2.4,0.9,24.0,0.7,0.3,1,-5.0,-0.5999999999999999,0.20000000000000007,-0.09999999999999998,-0.19999999999999998
19782,28,909,916,2024-02-04 16:30:00,2,0,finished,1.7,1.9,13.0,0.4,0.1,0.7,1.5,11.0,0.3,0.2,1,2.0,1.0,0.3999999999999999,0.10000000000000003,-0.1
18687,27,886,892,2024-02-04 17:00:00,3,1,finished,1.8,1.1,17.0,0.5,0.2,1.1,0.7,18.0,0.5,0.3,1,-1.0,0.7,0.40000000000000013,0.0,-0.09999999999999998
17551,26,864,865,2024-02-04 17:30:00,1,1,finished,0.9,0.9,14.0,0.3,0.5,1.4,1.4,14.0,0.4,0.2,0,0.0,-0.4999999999999999,-0.4999999999999999,-0.10000000000000003,0.3
22572,31,989,986,2024-02-04 18:00:00,1,0,finished,1.9,1.5,14.0,0.4,0.2,1.0,1.9,7.0,0.1,0.4,1,7.0,0.8999999999999999,-0.3999999999999999,0.30000000000000004,-0.2
22571,31,993,978,2024-02-04 18:00:00,3,0,finished,2.2,0.4,26.0,0.8,0.2,0.9,1.3,12.0,0.3,0.3,1,14.0,1.3000000000000003,-0.9,0.5,-0.09999999999999998
18688,27,883,890,2024-02-04 19:45:00,1,0,finished,2.3,0.4,26.0,0.8,0.2,1.7,0.6,24.0,0.7,0.3,1,2.0,0.5999999999999999,-0.19999999999999996,0.10000000000000009,-0.09999999999999998
20705,29,942,927,2024-02-04 19:45:00,1,0,finished,1.2,1.5,13.0,0.4,0.1,1.6,0.9,17.0,0.4,0.5,1,-4.0,-0.40000000000000013,0.6,0.0,-0.4
17552,26,860,869,2024-02-04 20:00:00,1,1,finished,2.4,0.6,28.0,0.9,0.1,1.5,1.2,19.0,0.6,0.1,0,9.0,0.8999999999999999,-0.6,0.30000000000000004,0.0
22573,31,976,990,2024-02-04 20:30:00,1,0,finished,2.0,1.0,20.0,0.6,0.2,1.3,1.3,18.0,0.5,0.3,1,2.0,0.7,-0.30000000000000004,0.09999999999999998,-0.09999999999999998
18689,27,887,894,2024-02-05 19:45:00,4,0,finished,1.4,1.2,17.0,0.5,0.2,0.9,1.4,9.0,0.2,0.3,1,8.0,0.4999999999999999,-0.19999999999999996,0.3,-0.09999999999999998
17553,26,852,853,2024-02-05 20:00:00,1,2,finished,0.5,1.3,6.0,0.1,0.3,0.9,1.9,5.0,0.1,0.2,0,1.0,-0.4,-0.5999999999999999,0.0,0.09999999999999998
16411,25,840,827,2024-02-05 20:00:00,1,3,finished,1.2,2.2,6.0,0.2,0.0,2.3,1.6,19.0,0.5,0.4,0,-13.0,-1.0999999999999999,0.6000000000000001,-0.3,-0.4
22574,31,981,992,2024-02-05 20:15:00,0,0,finished,1.1,2.6,9.0,0.3,0.0,0.9,2.2,5.0,0.1,0.2,0,4.0,0.20000000000000007,0.3999999999999999,0.19999999999999998,-0.2
19783,28,917,916,2024-02-07 17:30:00,1,1,finished,0.5,0.7,8.0,0.1,0.5,0.7,1.5,11.0,0.3,0.2,0,-3.0,-0.19999999999999996,-0.8,-0.19999999999999998,0.3
21628,30,952,957,2024-02-09 19:00:00,2,0,finished,1.0,1.9,6.0,0.1,0.3,2.2,1.4,19.0,0.5,0.4,1,-13.0,-1.2000000000000002,0.5,-0.4,-0.10000000000000003
19784,28,914,907,2024-02-09 19:30:00,3,0,finished,2.0,1.1,16.0,0.4,0.4,1.3,1.5,14.0,0.4,0.2,1,2.0,0.7,-0.3999999999999999,0.0,0.2
18690,27,888,877,2024-02-09 19:45:00,1,3,finished,0.9,1.9,5.0,0.1,0.2,0.7,1.1,8.0,0.1,0.5,0,-3.0,0.20000000000000007,0.7999999999999998,0.0,-0.3
17554,26,867,864,2024-02-09 20:00:00,0,2,finished,0.5,1.1,7.0,0.0,0.7,0.9,0.9,14.0,0.3,0.5,0,-7.0,-0.4,0.20000000000000007,-0.3,0.19999999999999996
20706,29,927,940,2024-02-09 20:00:00,1,1,finished,1.6,1.0,16.0,0.4,0.4,0.9,1.5,7.0,0.2,0.1,0,9.0,0.7000000000000001,-0.5,0.2,0.30000000000000004
22575,31,986,979,2024-02-09 20:15:00,3,0,finished,0.8,1.7,7.0,0.1,0.4,1.2,1.7,10.0,0.3,0.1,1,-3.0,-0.3999999999999999,0.0,-0.19999999999999998,0.30000000000000004
16412,25,827,832,2024-02-10 12:30:00,2,0,finished,2.2,1.3,21.0,0.6,0.3,1.2,1.0,15.0,0.4,0.3,1,6.0,1.0000000000000002,0.30000000000000004,0.19999999999999996,0.0
17555,26,868,863,2024-02-10 13:00:00,1,1,finished,1.2,1.2,14.0,0.4,0.2,1.5,2.1,12.0,0.3,0.3,0,2.0,-0.30000000000000004,-0.9000000000000001,0.10000000000000003,-0.09999999999999998
18691,27,894,892,2024-02-10 14:00:00,1,3,finished,0.8,1.7,8.0,0.2,0.2,1.2,1.0,17.0,0.5,0.2,0,-9.0,-0.3999999999999999,0.7,-0.3,0.0
